movie_id:string:ID,title:string,district:string,composer:string,showtime:string
"1291545","大鱼","United States of America_美国","Daniel Wallace,约翰·奥古斯特","2003.0"
"3011235","哈利·波特与死亡圣器(下)","United States of America_美国,United Kingdom_英国","斯蒂芬·科洛弗","2011.0"
"3075287","源代码","United States of America_美国,Canada_加拿大","本·雷普利","2011.0"
"5322596","超脱","United States of America_美国","卡尔·隆德","2011.0"
"1296339","爱在黎明破晓前","United States of America_美国,Austria_奥地利,Switzerland_瑞士","理查德·林克莱特,金·克里桑","1995.0"
"1304447","记忆碎片","United States of America_美国","克里斯托弗·诺兰,乔纳森·诺兰","2000.0"
"3395373","蝙蝠侠：黑暗骑士崛起","United States of America_美国,United Kingdom_英国","大卫·S·高耶,乔纳森·诺兰,克里斯托弗·诺兰,鲍勃·凯恩","2012.0"
"1793929","达拉斯买家俱乐部","United States of America_美国","克莱格·鲍登,梅丽莎·沃雷克","2013.0"
"4739952","初恋这件小事","Thailand_泰国","普特鹏·普罗萨卡·那·萨克那卡林","2012.0"
"4920528","那些年，我们一起追的女孩","China_台湾","九把刀","2012.0"
"1294408","音乐之声","United States of America_美国","恩斯特·莱赫曼","1965.0"
"1305487","猫鼠游戏","United States of America_美国,Canada_加拿大","杰夫·内桑森","2002.0"
"1297359","幽灵公主","Japan_日本","宫崎骏","1997.0"
"1305164","甜蜜蜜","China_香港","岸西","2015.0"
"1292679","春光乍泄","China_香港,Japan_日本,South Korea_韩国","王家卫","1997.0"
"3011051","恐怖游轮","United Kingdom_英国,Australia_澳大利亚","克里斯托弗·史密斯","2009.0"
"1303021","小鞋子","Iran_伊朗","马基德·马基迪","1999.0"
"1291579","怪兽电力公司","United States of America_美国","安德鲁·斯坦顿,丹尼尔·吉尔森,罗伯特·L·贝尔德,Rhett Reese,乔纳森·罗伯特,彼特·道格特,Jill Culton,Jeff Pidgeon,拉夫·埃格尔斯顿","2001.0"
"1291990","爱在日落黄昏时","United States of America_美国","理查德·林克莱特,朱莉·德尔佩,伊桑·霍克,金·克里桑","2004.0"
"4202302","借东西的小人阿莉埃蒂","Japan_日本","宫崎骏,玛丽·诺顿,丹羽圭子","2010.0"
"1309163","恋恋笔记本","United States of America_美国","Jan Sardi,杰里米·莱文,尼古拉斯·斯帕克斯","2004.0"
"6534248","无敌破坏王","United States of America_美国","珍妮弗·李,菲尔·约翰斯顿,瑞奇·摩尔,吉姆·里尔顿,约翰·C·赖利,Sam J. Levine,Jared Stern","2012.0"
"1295038","哈利·波特与魔法石","United States of America_美国,United Kingdom_英国","斯蒂芬·科洛弗,J·K·罗琳","2002.0"
"1292208","上帝之城","Brazil_巴西,France_法国","布罗里欧·曼托伐尼,Paulo Lins","2002.0"
"1306249","唐伯虎点秋香","China_香港","李力持,谷德昭,陈文强","1993.0"
"1297447","倩女幽魂","China_香港","阮继志","2011.0"
"2043546","秒速5厘米","Japan_日本","新海诚","2007.0"
"6307447","被解救的姜戈","United States of America_美国","昆汀·塔伦蒂诺","2013.0"
"3008247","穿条纹睡衣的男孩","United Kingdom_英国,United States of America_美国","马克·赫尔曼,约翰·伯恩","2008.0"
"5989818","萤火之森","Japan_日本","绿川幸","2011.0"
"1292401","真爱至上","United Kingdom_英国,United States of America_美国","理查德·柯蒂斯","2003.0"
"4023638","国王的演讲","United Kingdom_英国,Australia_澳大利亚,United States of America_美国","大卫·塞德勒","2012.0"
"1296141","控方证人","United States of America_美国","阿加莎·克里斯蒂,比利·怀德,哈里·库尼兹","1957.0"
"1302425","喜剧之王","China_香港","曾谨昌,周星驰,李敏,郑文辉,冯勉恒,梁嘉杰","1999.0"
"1418019","大闹天宫","China_中国大陆","李克弱,万籁鸣","1961.0"
"1291870","雨人","United States of America_美国","罗纳德·巴斯,巴里·莫罗","1988.0"
"1760622","香水","Germany_德国,France_法国,Spain_西班牙,United States of America_美国","安德鲁·伯金,伯纳德·艾辛格,汤姆·提克威","2006.0"
"1293359","菊次郎的夏天","Japan_日本","北野武","1999.0"
"1292434","一一","China_台湾,Japan_日本","杨德昌","2000.0"
"1293318","萤火虫之墓","Japan_日本","高畑勋,野坂昭如","1988.0"
"1418200","傲慢与偏见","France_法国,United Kingdom_英国,United States of America_美国","黛博拉·莫盖茨,简·奥斯汀","2005.0"
"1292328","东邪西毒","China_香港,China_台湾","王家卫,金庸","1994.0"
"1294371","摩登时代","United States of America_美国","查理·卓别林","1936.0"
"1291585","风之谷","Japan_日本","宫崎骏","1984.0"
"1292274","幸福终点站","United States of America_美国","Sacha Gervasi,Jeff Nathanson,安德鲁·尼科尔","2005.0"
"10808442","爱在午夜降临前","United States of America_美国","理查德·林克莱特,伊桑·霍克,朱莉·德尔佩","2013.0"
"1858711","玩具总动员3","United States of America_美国","迈克尔·阿恩特,约翰·拉塞特,安德鲁·斯坦顿,李·昂克里奇","2010.0"
"3068206","碟中谍4","United States of America_美国","Josh Appelbaum,André Nemec,布鲁斯·盖勒","2012.0"
"4286017","速度与激情5","United States of America_美国","克里斯·摩根,盖瑞·斯科特·汤普森","2011.0"
"1291578","冰川时代","United States of America_美国","迈克尔·伯格,Michael J. Wilson,彼得·阿克曼","2002.0"
"1297052","侧耳倾听","Japan_日本","宫崎骏,柊葵","1995.0"
"6860160","悲惨世界","United States of America_美国,United Kingdom_英国","威廉姆·尼克尔森,赫伯特·克莱茨莫,克劳德-米歇尔·勋伯格,阿兰·布伯里勒,维克多·雨果","2013.0"
"1578507","谍影重重3","United States of America_美国,Germany_德国","托尼·吉尔罗伊,斯科特·Z·本恩斯","2007.0"
"1293172","末代皇帝","Italy_意大利,China_中国大陆,United Kingdom_英国,France_法国","贝纳尔多·贝托鲁奇,Mark Peploe","1987.0"
"1862151","疯狂的石头","China_中国大陆,China_香港","张承,宁浩,优恵","2006.0"
"1291844","终结者2","United States of America_美国,France_法国","詹姆斯·卡梅隆,William Wisher Jr.","1991.0"
"1865703","红辣椒","Japan_日本","水上清资,今敏,筒井康隆","2006.0"
"1937946","穿越时空的少女","Japan_日本","奥寺佐渡子,筒井康隆","2006.0"
"1292217","穆赫兰道","France_法国,United States of America_美国","大卫·林奇","2001.0"
"1292528","猜火车","United Kingdom_英国","埃文·威尔什,约翰·霍奇","1996.0"
"2300586","这个男人来自地球","United States of America_美国","杰罗姆·比克斯比","2007.0"
"2213597","朗读者","United States of America_美国,Germany_德国","戴维·黑尔,本哈德·施林克","2008.0"
"2297265","浪潮","Germany_德国","丹尼斯·甘塞尔,彼得·图万斯,Todd Strasser","2008.0"
"1397546","追随","United Kingdom_英国","克里斯托弗·诺兰","1998.0"
"4848115","你看起来好像很好吃","Japan_日本","宮西達也","2010.0"
"1291557","花样年华","China_香港,France_法国","王家卫","2000.0"
"4915857","神偷奶爸2","United States of America_美国","辛科·保罗,肯·达里奥","2014.0"
"1302827","人工智能","United States of America_美国","Ian Watson,史蒂文·斯皮尔伯格","2001.0"
"1303394","青蛇","China_香港","李碧华,徐克","1993.0"
"1297574","英雄本色","China_香港","陈庆嘉,吴宇森,梁淑华","1986.0"
"1291822","卢旺达饭店","United Kingdom_英国,South Africa_南非,Italy_意大利,United States of America_美国","凯尔·皮尔森,特瑞·乔治","2004.0"
"1294240","教父3","United States of America_美国","马里奥·普佐,弗朗西斯·福特·科波拉","1990.0"
"1295865","燃情岁月","United States of America_美国","William D. Wittliff,Susan Shilliday","1994.0"
"1303037","喜宴","China_台湾,United States of America_美国","李安,詹姆斯·夏慕斯,冯光远","1993.0"
"1304102","谍影重重","United States of America_美国,Germany_德国,Czech Republic_捷克","托尼·吉尔罗伊,W. Blake Herron,罗伯特·鲁德鲁姆","2002.0"
"1300992","完美的世界","United States of America_美国","约翰·李·汉考克","1993.0"
"1295409","纵横四海","China_香港","吴宇森,高志森,秦小珍","1991.0"
"1395091","未麻的部屋","Japan_日本","村井贞之","1997.0"
"5964718","一次别离","Iran_伊朗","阿斯哈·法哈蒂","2012.0"
"1295399","七武士","Japan_日本","黑泽明,小国英雄,桥本忍","1954.0"
"1308817","两小无猜","France_法国,Belgium_比利时","杨·塞谬尔","2003.0"
"1866479","复仇者联盟","United States of America_美国","乔斯·韦登,扎克·佩恩","2012.0"
"1291879","罗生门","Japan_日本","黑泽明,桥本忍,芥川龙之介","1950.0"
"1388216","撞车","United States of America_美国,Germany_德国","保罗·哈吉斯,罗伯特·莫里斯克","2004.0"
"1438652","无耻混蛋","United States of America_美国,Germany_德国","昆汀·塔伦蒂诺","2009.0"
"1306861","我是山姆","United States of America_美国","杰茜·尼尔森,克里斯汀·约翰逊","2001.0"
"1305725","大卫·戈尔的一生","United States of America_美国,Germany_德国,United Kingdom_英国","Charles Randolph","2003.0"
"1305690","阿飞正传","China_香港","王家卫","1990.0"
"1292659","变脸","United States of America_美国","迈克尔·科拉里,麦克·韦柏","1997.0"
"3073124","月球","United Kingdom_英国","邓肯·琼斯,内森·帕克","2009.0"
"1308767","谍影重重2","United States of America_美国,Germany_德国","托尼·吉尔罗伊,罗伯特·鲁德鲁姆","2004.0"
"1296909","虎口脱险","France_法国,United Kingdom_英国","Marcel Jullian,杰拉尔·乌里,达妮埃尔·汤普森","1966.0"
"1419936","战争之王","United States of America_美国,France_法国","安德鲁·尼科尔","2005.0"
"1292287","新龙门客栈","China_香港,China_中国大陆","徐克,张炭,何冀平","1992.0"
"3007773","海盗电台","United Kingdom_英国,Germany_德国,France_法国,France_法国","理查德·柯蒂斯","2009.0"
"1304073","假如爱有天意","South Korea_韩国","郭在容","2003.0"
"1307811","魔女宅急便","Japan_日本","宫崎骏,角野荣子","1989.0"
"2053515","曾经","Ireland_爱尔兰","约翰·卡尼","2006.0"
"1966182","霍比特人1：意外之旅","United States of America_美国,New Zealand_新西兰","弗兰·威尔士,菲利帕·鲍恩斯,彼得·杰克逊,吉尔莫·德尔·托罗,J·R·R·托尔金","2013.0"
"1302467","黑客帝国3：矩阵革命","United States of America_美国,Australia_澳大利亚","安迪·沃卓斯基,拉娜·沃卓斯基","2003.0"
"1292062","美国丽人","United States of America_美国","艾伦·鲍尔","1999.0"
"1292270","梦之安魂曲","United States of America_美国","达伦·阿伦诺夫斯基,小胡伯特·塞尔比","2000.0"
"3530403","云图","Germany_德国,United States of America_美国,China_香港","汤姆·提克威,安迪·沃卓斯基,拉娜·沃卓斯基","2013.0"
"1292233","发条橙","United Kingdom_英国,United States of America_美国","斯坦利·库布里克","1971.0"
"1294638","E.T. 外星人","United States of America_美国","梅丽莎·马西森","1982.0"
"1308575","蓝色大门","China_台湾,France_法国","易智言","2002.0"
"1300117","千钧一发","United States of America_美国","安德鲁·尼科尔","1997.0"
"1291853","英国病人","United States of America_美国,United Kingdom_英国","迈克尔·翁达杰,安东尼·明格拉","1996.0"
"1291568","东京物语","Japan_日本","野田高梧,小津安二郎","1953.0"
"1905462","荒野生存","United States of America_美国","西恩·潘","2007.0"
"3072086","和莎莫的500天","United States of America_美国","Scott Neustadter,Michael H. Weber","2009.0"
"4305436","志明与春娇","China_香港","麦曦茵,彭浩翔","2010.0"
"1293964","魂断蓝桥","United States of America_美国","乔治·弗罗斯切尔,Hans Rameau,罗伯特·E·舍伍德,塞缪尔·N·贝尔曼","1940.0"
"1959195","忠犬八公物语","Japan_日本","新藤兼人","1987.0"
"1292214","非常嫌疑犯","Germany_德国,United States of America_美国","Christopher McQuarrie","1995.0"
"1308857","可可西里","China_中国大陆,China_香港","陆川","2004.0"
"3789848","怪兽大学","United States of America_美国","罗伯特·L·贝尔德,丹尼尔·吉尔森,丹·斯坎伦","2013.0"
"6549903","逃离德黑兰","United States of America_美国","克里斯·特里奥,约书亚·比尔曼,托尼·门德兹","2012.0"
"2365260","爱在暹罗","Thailand_泰国","楚克‧萨克瑞科","2007.0"
"3993559","赛德克·巴莱","China_台湾","魏德圣","2012.0"
"3217169","勇士","United States of America_美国","加文·欧康诺,Anthony Tambakis","2011.0"
"1292286","我的野蛮女友","South Korea_韩国","郭在容,金浩植","2001.0"
"3731581","里约大冒险","United States of America_美国","唐·莱默","2011.0"
"6019180","开心家族","South Korea_韩国","金英卓","2011.0"
"3205624","社交网络","United States of America_美国","艾伦·索金,本·麦兹里奇","2010.0"
"1867345","遗愿清单","United States of America_美国","Justin Zackham","2007.0"
"3824274","刺猬的优雅","France_法国,Italy_意大利","莫娜·阿查切,妙莉叶·芭贝里 Muriel Barbery","2009.0"
"1301171","偷拐抢骗","United Kingdom_英国,United States of America_美国","盖·里奇","2000.0"
"2363506","地球上的星星","India_印度","阿莫尔·古普特","2007.0"
"1298653","荒岛余生","United States of America_美国","威廉·保尔斯·杰宁","2000.0"
"1292728","勇闯夺命岛","United States of America_美国","David Weisberg,Douglas Cook,Mark Rosner","1996.0"
"4798888","叫我第一名","United States of America_美国","Thomas Rickman,Brad Cohen,Lisa Wysocky","2008.0"
"1299327","夜访吸血鬼","United States of America_美国","安妮·莱斯","1994.0"
"1428175","血钻","United States of America_美国,Germany_德国","查尔斯·里维特","2006.0"
"11529526","中国合伙人","China_中国大陆,China_香港","周智勇,张冀,林爱华","2013.0"
"3649049","金陵十三钗","China_中国大陆,China_香港","刘恒,严歌苓","2011.0"
"1293181","惊魂记","United States of America_美国","约瑟夫·斯蒂凡诺,罗伯特·布洛克","1960.0"
"5977835","桃姐","China_香港","陈淑贤,李恩霖","2012.0"
"3793783","地心引力","United States of America_美国,United Kingdom_英国","阿方索·卡隆,霍纳斯·卡隆","2013.0"
"3824672","听说","China_台湾","郑芬芬","2015.0"
"1293460","雨中曲","United States of America_美国","Adolph Green,贝蒂·康登","1952.0"
"10535568","阿黛尔的生活","France_法国,Belgium_比利时,Spain_西班牙,Tunisia_突尼斯","茱莉·马罗,阿布戴·柯西胥,加利亚·拉克鲁瓦","2013.0"
"1307106","无间道2","China_香港","麦兆辉,庄文强","2003.0"
"1482072","穿普拉达的女王","United States of America_美国,France_法国","艾莲·布洛什·麦肯纳","2007.0"
"1291992","末路狂花","United States of America_美国,France_法国","卡莉·克里","1991.0"
"3233635","功夫熊猫2","United States of America_美国","乔纳森·阿贝尔,格伦·伯杰","2011.0"
"3168089","X战警：第一战","United States of America_美国,United Kingdom_英国","Ashley Miller,简·古德曼,Zack Stentz,马修·沃恩,谢尔顿·特纳,布莱恩·辛格","2011.0"
"1300374","绿里奇迹","United States of America_美国","弗兰克·德拉邦特,斯蒂芬·金","1999.0"
"6537486","登堂入室","France_法国","胡安·梅约加,弗朗索瓦·欧容","2012.0"
"4826419","金福南杀人事件始末","South Korea_韩国","张哲洙","2010.0"
"3726072","东邪西毒：终极版","China_香港,China_中国大陆,China_台湾","王家卫,金庸","2009.0"
"1297478","上帝也疯狂","Botswana_博茨瓦纳,South Africa_南非","加美·尤伊斯","1980.0"
"1296753","卡萨布兰卡","United States of America_美国","朱利叶斯·J·爱泼斯坦,菲利普·G·爱泼斯坦,霍华德·科克,凯西·罗宾逊","1942.0"
"1300960","碧海蓝天","France_法国,United States of America_美国,Italy_意大利","吕克·贝松,Robert Garland,Marilyn Goldin,雅克·梅欧,Marc Perrier","1988.0"
"1308777","暖暖内含光","United States of America_美国","查理·考夫曼,米歇尔·冈瑞,皮埃尔·比斯毛特","2004.0"
"1300741","枪火","China_香港","游乃海","1999.0"
"3011308","孤儿","United States of America_美国,Canada_加拿大,Germany_德国,France_法国","David Johnson,Alex Mace","2009.0"
"1292226","2001太空漫游","United States of America_美国,United Kingdom_英国","亚瑟·克拉克,斯坦利·库布里克","1968.0"
"3006772","第九区","United States of America_美国,New Zealand_新西兰,Canada_加拿大,South Africa_南非","尼尔·布洛姆坎普,特丽·塔歇尔","2009.0"
"3734112","风声","China_中国大陆","陈国富,张家鲁,麦家(原著)","2009.0"
"1292329","牯岭街少年杀人事件","China_台湾","杨德昌,赖铭堂,杨顺清,鸿鸿","1991.0"
"4876722","钢的琴","China_中国大陆","张猛","2011.0"
"10574622","人再囧途之泰囧","China_中国大陆","徐峥,丁丁,束焕","2012.0"
"1302476","麦兜故事","China_香港","谢立文,麦家碧","2001.0"
"1401118","黄金三镖客","Italy_意大利,Spain_西班牙,Germany_西德","艾根诺尔·因克鲁西,富里奥·斯卡派利,卢西亚诺·文森佐尼,赛尔乔·莱翁内","1966.0"
"1293908","城市之光","United States of America_美国","查理·卓别林,Harry Clive,Harry Crocker","1931.0"
"1828115","色，戒","United States of America_美国,China_中国大陆,China_台湾","王蕙玲,詹姆斯·夏慕斯,张爱玲","2007.0"
"2124586","飓风营救","France_法国,United States of America_美国,United Kingdom_英国","吕克·贝松,罗伯特·马克·卡门","2008.0"
"5908478","我爱你","South Korea_韩国","姜草,秋昌民","2011.0"
"1304141","黑客帝国2：重装上阵","United States of America_美国,Australia_澳大利亚","安迪·沃卓斯基,拉娜·沃卓斯基","2003.0"
"1301617","不一样的天空","United States of America_美国","皮特·海格斯","1993.0"
"1293929","廊桥遗梦","United States of America_美国","理查德·拉·格拉文斯,Robert James Waller","1995.0"
"4191644","一天","United States of America_美国,United Kingdom_英国","大卫·尼克尔森","2011.0"
"1308865","老男孩","South Korea_韩国","朴赞郁","2003.0"
"3364223","了不起的盖茨比","Australia_澳大利亚,United States of America_美国","巴兹·鲁赫曼,克雷格·皮尔斯,F·司各特·菲茨杰拉德","2013.0"
"1297518","九品芝麻官","China_香港","王晶","1994.0"
"1794171","变形金刚","United States of America_美国","罗伯托·奥奇,艾里克斯·库兹曼","2007.0"
"3821067","一代宗师","China_中国大陆,China_香港","邹静之,徐皓峰,王家卫","2015.0"
"1316572","导盲犬小Q","Japan_日本","丸山升一,中村义洋","2004.0"
"3157605","巴黎淘气帮","France_法国,Belgium_比利时","哥瑞劳瑞·温格纳瑞恩,劳伦·泰拉德","2013.0"
"4206357","龙纹身的女孩","United States of America_美国,Norway_挪威,Sweden_瑞典","斯蒂文·泽里安,斯蒂格·拉赫松","2011.0"
"1309060","僵尸新娘","United Kingdom_英国,United States of America_美国","约翰·奥古斯特,卡罗琳·汤普森,Pamela Pettler,蒂姆·波顿,Carlos Grangel","2005.0"
"1291580","杀死比尔","United States of America_美国","昆汀·塔伦蒂诺,乌玛·瑟曼","2003.0"
"1890572","坠入","United States of America_美国,India_印度","塔西姆·辛,丹·吉尔罗伊,Nico Soultanakis","2006.0"
"1292056","蝴蝶","France_法国","费利普·弥勒","2002.0"
"3274505","猩球崛起","United States of America_美国","Rick Jaffa,Amanda Silver,皮埃尔·布尔","2011.0"
"1307315","哪吒闹海","China_中国","王往","1979.0"
"2027938","神探","China_香港","韦家辉,欧健儿","2007.0"
"10484041","横道世之介","Japan_日本","冲田修一,前田司郎,吉田修一","2013.0"
"1292925","伴我同行","United States of America_美国","雷纳尔多·吉迪恩,布鲁斯·A·埃文斯,斯蒂芬·金","1986.0"
"1962116","我在伊朗长大","France_法国,United States of America_美国","玛嘉·莎塔琵,文森特·帕兰德","2007.0"
"1309016","百万美元宝贝","United States of America_美国","F.X. Toole,保罗·哈吉斯","2004.0"
"3006309","追击者","South Korea_韩国","罗宏镇","2008.0"
"1307394","千年女优","Japan_日本","村井贞之,今敏","2001.0"
"1307793","燕尾蝶","Japan_日本","岩井俊二","1996.0"
"1291824","黑鹰坠落","United States of America_美国","肯·诺兰,马克·鲍登","2002.0"
"1972729","铁甲钢拳","United States of America_美国,India_印度","丹·吉尔罗伊,约翰·盖汀斯,杰里米·莱文","2011.0"
"4319218","午夜巴黎","Spain_西班牙,United States of America_美国","伍迪·艾伦","2011.0"
"1291586","海底总动员","United States of America_美国,Australia_澳大利亚","安德鲁·斯坦顿,鲍勃·彼德森,大卫·雷诺兹","2003.0"
"2369845","嫌疑人X的献身","Japan_日本","福田靖,东野圭吾","2008.0"
"6880497","盗钥匙的方法","Japan_日本","内田贤治","2012.0"
"1777612","阳光小美女","United States of America_美国","迈克尔·阿恩特","2006.0"
"10574468","北京遇上西雅图","China_中国大陆,China_香港","薛晓路","2013.0"
"2161696","他其实没那么喜欢你","United States of America_美国,Germany_德国,Netherlands_荷兰","Abby Kohn,Marc Silverstein,格雷格·贝伦特,Liz Tuccillo","2009.0"
"10537853","万箭穿心","China_中国大陆","吴楠","2012.0"
"1294194","悲情城市","China_台湾,China_香港","吴念真,朱天文","1989.0"
"1315574","加勒比海盗2：聚魂棺","United States of America_美国","Ted Elliott,特里·鲁西奥,Stuart Beattie,Jay Wolpert","2006.0"
"1292484","碟中谍","United States of America_美国","大卫·凯普,罗伯特·汤,斯蒂文·泽里安,布鲁斯·盖勒","1996.0"
"5323968","环太平洋","United States of America_美国","特拉维斯·比彻姆,吉尔莫·德尔·托罗","2013.0"
"6536180","黑暗面","Colombia_哥伦比亚,Spain_西班牙","安德雷斯·拜兹,哈特姆·科莱切","2011.0"
"1759386","了不起的狐狸爸爸","United States of America_美国","韦斯·安德森,诺亚·鲍姆巴赫","2009.0"
"1293530","角斗士","United Kingdom_英国,United States of America_美国","大卫·弗兰佐尼,约翰·洛根,William Nicholson","2000.0"
"1292348","洛城机密","United States of America_美国","布莱恩·海尔格兰德,柯蒂斯·汉森,詹姆斯·艾罗瑞","1997.0"
"1298759","狗镇","Denmark_丹麦,Sweden_瑞典,Norway_挪威,Finland_芬兰,United Kingdom_英国,France_法国,Germany_德国,Netherlands_荷兰,Italy_意大利","拉斯·冯·提尔","2003.0"
"1299361","爱·回家","South Korea_韩国","李廷香","2002.0"
"1309069","蝙蝠侠：侠影之谜","United States of America_美国,United Kingdom_英国","克里斯托弗·诺兰,大卫·S·高耶","2005.0"
"1844413","八月迷情","United States of America_美国","尼克·卡斯特尔,詹姆士·V·哈特,Paul Castro","2009.0"
"1292218","中央车站","Brazil_巴西,France_法国","马科斯·伯恩斯坦,乔·伊曼纽尔·卡耐偌","1998.0"
"1959877","悬崖上的金鱼姬","Japan_日本","宫崎骏","2008.0"
"1307739","国产凌凌漆","China_香港","谷德昭,李力持,张肇麟,周星驰","1994.0"
"1291831","灿烂人生","Italy_意大利","萨多·皮查歌利尔,斯蒂法诺·鲁林","2003.0"
"1296996","哈利·波特与密室","United States of America_美国,United Kingdom_英国,Germany_德国","斯蒂芬·科洛弗,J·K·罗琳","2003.0"
"6517421","惊天魔盗团","United States of America_美国,France_法国","鲍兹·亚金,爱德华·里科,艾德·索罗门","2013.0"
"3743114","黄海","South Korea_韩国,United States of America_美国,China_香港","罗宏镇","2010.0"
"10450409","赛德克·巴莱(上)：太阳旗","China_台湾","魏德圣","2011.0"
"1783457","功夫熊猫","United States of America_美国","乔纳森·阿贝尔,格伦·伯杰,伊森·瑞弗,塞卢斯·沃瑞斯","2008.0"
"10437779","新世界","South Korea_韩国","朴勋政","2013.0"
"1295646","大独裁者","United States of America_美国","查理·卓别林","1940.0"
"1296217","一级恐惧","United States of America_美国","斯蒂夫·沙甘,安·白德曼","1996.0"
"7059671","最佳出价","Italy_意大利","朱塞佩·托纳多雷","2013.0"
"3642843","星际迷航：暗黑无界","United States of America_美国","艾里克斯·库兹曼,达蒙·林德洛夫,罗伯托·奥奇","2013.0"
"1307528","盲井","China_中国大陆,Germany_德国,China_香港","李杨","2003.0"
"1292275","罗拉快跑","Germany_德国","汤姆·提克威","1998.0"
"1301169","跳出我天地","United Kingdom_英国,France_法国","Lee Hall","2000.0"
"1308779","后天","United States of America_美国","罗兰·艾默里奇,杰弗利·纳赫马诺夫","2004.0"
"3552028","弱点","United States of America_美国","约翰·李·汉考克,Michael Lewis","2009.0"
"3005875","2012","United States of America_美国,Canada_加拿大","罗兰·艾默里奇,哈洛德·克卢瑟","2012.0"
"1292222","出租车司机","United States of America_美国","保罗·施拉德","1976.0"
"1920805","成为简·奥斯汀","United Kingdom_英国","Sarah Williams,Kevin Hood,简·奥斯汀","2007.0"
"4847665","壁花少年","United States of America_美国","斯蒂芬·切波斯基","2012.0"
"1298898","暗战","China_香港","朱连·卡邦,劳伦特·考蒂奥德,游乃海","1999.0"
"1793491","美食总动员","United States of America_美国","布拉德·伯德,简·皮克瓦","2007.0"
"1433360","雏菊","South Korea_韩国,China_香港","郭在容,庄文强","2006.0"
"1291543","功夫","China_中国大陆,China_香港","曾谨昌,陈文强,周星驰,霍昕","2004.0"
"2076181","无姓之人","Canada_加拿大,Belgium_比利时,France_法国,Germany_德国","雅克·范·多梅尔","2009.0"
"2222996","步履不停","Japan_日本","是枝裕和","2008.0"
"1418752","万能钥匙","United States of America_美国,Germany_德国","伊伦·克鲁格","2005.0"
"1310177","东京教父","Japan_日本","今敏,信本敬子","2003.0"
"1300656","终结者","United States of America_美国,United Kingdom_英国","詹姆斯·卡梅隆,盖尔·安妮·赫德,William Wisher Jr.,哈尔兰·艾莉森","1984.0"
"1293088","小鬼当家","United States of America_美国","约翰·休斯","1990.0"
"4873490","失恋33天","China_中国大陆","鲍鲸鲸","2011.0"
"3178770","马达加斯加3","United States of America_美国","诺亚·鲍姆巴赫,埃里克·达尼尔","2012.0"
"1432146","钢铁侠","United States of America_美国","特·马库姆,马特·霍洛维,马克·弗格斯,霍克·奥斯比","2008.0"
"1305903","心慌方","Canada_加拿大","André Bijelic,文森佐·纳塔利,Graeme Manson","1997.0"
"2028666","换子疑云","United States of America_美国","J·迈克尔·斯特拉辛斯基","2008.0"
"1303173","甲方乙方","China_中国大陆","冯小刚,王刚","1997.0"
"1325958","蒂凡尼的早餐","United States of America_美国","乔治·阿克塞尔罗德","1961.0"
"1305666","时时刻刻","United States of America_美国,United Kingdom_英国","戴维·黑尔,迈克尔·坎宁安","2002.0"
"1299603","落水狗","United States of America_美国","昆汀·塔伦蒂诺,罗杰·阿夫瑞","1992.0"
"1291936","攻壳机动队","Japan_日本,United States of America_美国","伊藤和典,士郎正宗","1995.0"
"7064681","狼的孩子雨和雪","Japan_日本","奥寺佐渡子,细田守","2012.0"
"1299288","胭脂扣","China_香港","邱刚健,李碧华","1988.0"
"1293749","生活多美好","United States of America_美国","弗朗西丝·古德里奇,艾伯特·哈克特,弗兰克·卡普拉","1946.0"
"4914468","冰川时代4","United States of America_美国","迈克尔·伯格,贾森·福克斯,迈克·里斯","2012.0"
"1301459","小岛惊魂","United States of America_美国,Spain_西班牙,France_法国,Italy_意大利","亚历杭德罗·阿梅纳瓦尔","2001.0"
"1308820","花与爱丽丝","Japan_日本","岩井俊二","2004.0"
"1298744","十二猴子","United States of America_美国","David Webb Peoples,Janet Peoples,克里斯·马克","1995.0"
"10733376","逆光飞翔","China_台湾","李念修","2013.0"
"1300613","土拨鼠之日","United States of America_美国","哈罗德·雷米斯,Danny Rubin","1993.0"
"1820156","我是传奇","United States of America_美国","马克·波托塞维奇,阿齐瓦·高斯曼","2007.0"
"1292330","恋恋风尘","China_台湾","吴念真,朱天文","1987.0"
"4206436","战马","United States of America_美国","李·哈尔,理查德·柯蒂斯","2012.0"
"1298038","诺丁山","United Kingdom_英国,United States of America_美国","理查德·柯蒂斯","1999.0"
"1291565","疯狂约会美丽都","France_法国,Belgium_比利时,Canada_加拿大,United Kingdom_英国,Latvia_拉脱维亚","西维亚·乔迈","2003.0"
"1306607","K星异客","United States of America_美国,Germany_德国","Charles Leavitt,Gene Brewer","2001.0"
"6393127","赛德克·巴莱(下)：彩虹桥","China_台湾","魏德圣","2011.0"
"1291544","哈利·波特与阿兹卡班的囚徒","United Kingdom_英国,United States of America_美国","斯蒂芬·科洛弗,J·K·罗琳","2004.0"
"1291575","玩具总动员","United States of America_美国","乔斯·韦登,安德鲁·斯坦顿,Joel Cohen,Alec Sokolow","1995.0"
"1316580","春夏秋冬又一春","South Korea_韩国,Germany_德国","金基德","2003.0"
"1309101","查理和巧克力工厂","United States of America_美国,United Kingdom_英国,Australia_澳大利亚","约翰·奥古斯特,罗尔德·达尔","2005.0"
"1292523","侏罗纪公园","United States of America_美国","迈克尔·克莱顿,大卫·凯普","2013.0"
